year,league_id,division_id,rank,games_played,home_games,wins,losses,division_winner,wild_card_winner,league_winner,world_series_winner,runs_scored,at_bats,hits,doubles,triples,homeruns,walks,strikeouts_by_batters,stolen_bases,caught_stealing,batters_hit_by_pitch,sacrifice_flies,opponents_runs_scored,earned_runs_allowed,earned_run_average,complete_games,shutouts,saves,outs_pitches,hits_allowed,homeruns_allowed,walks_allowed,strikeouts_by_pitchers,errors,double_plays,fielding_percentage,home_attendance
1980.0,0,1,4.0,163.0,82.0,84.0,78.0,0,0,0,0,830.0,5648.0,1543.0,232.0,53.0,143.0,645.0,844.0,75.0,68.0,33.0,55.0,757.0,693.0,4.25,40.0,9.0,30.0,4402.0,1505.0,152.0,558.0,741.0,133.0,165.0,0.979,1785293.0
1980.0,1,2,1.0,163.0,81.0,93.0,70.0,1,0,0,0,637.0,5566.0,1455.0,231.0,67.0,75.0,540.0,755.0,194.0,74.0,13.0,45.0,589.0,511.0,3.1,31.0,18.0,41.0,4448.0,1367.0,69.0,466.0,929.0,140.0,145.0,0.978,2278217.0
1980.0,0,2,1.0,162.0,81.0,97.0,65.0,1,0,1,0,809.0,5714.0,1633.0,266.0,59.0,115.0,508.0,709.0,185.0,43.0,38.0,63.0,694.0,621.0,3.83,37.0,10.0,42.0,4378.0,1496.0,129.0,465.0,614.0,141.0,150.0,0.978,2288714.0
1980.0,1,2,2.0,163.0,82.0,92.0,71.0,0,0,0,0,663.0,5568.0,1462.0,209.0,24.0,148.0,492.0,846.0,123.0,72.0,24.0,41.0,591.0,531.0,3.25,24.0,19.0,42.0,4418.0,1358.0,105.0,480.0,835.0,123.0,149.0,0.981,3249287.0
1980.0,0,2,3.0,161.0,80.0,77.0,84.0,0,0,0,0,670.0,5530.0,1468.0,252.0,46.0,99.0,436.0,703.0,62.0,46.0,21.0,51.0,724.0,634.0,3.93,35.0,9.0,30.0,4353.0,1502.0,120.0,468.0,744.0,148.0,192.0,0.977,769206.0
1980.0,0,1,3.0,162.0,82.0,86.0,76.0,0,0,0,0,811.0,5653.0,1555.0,298.0,36.0,203.0,455.0,745.0,131.0,56.0,25.0,51.0,682.0,597.0,3.71,48.0,14.0,30.0,4350.0,1530.0,137.0,420.0,575.0,147.0,189.0,0.977,1857408.0
1980.0,1,1,2.0,162.0,80.0,90.0,72.0,0,0,0,0,694.0,5465.0,1407.0,250.0,61.0,114.0,547.0,865.0,237.0,82.0,20.0,56.0,629.0,563.0,3.48,33.0,15.0,36.0,4370.0,1447.0,100.0,460.0,823.0,144.0,126.0,0.977,2208175.0
1980.0,0,1,1.0,162.0,81.0,103.0,59.0,1,0,0,0,820.0,5553.0,1484.0,239.0,34.0,189.0,643.0,739.0,86.0,36.0,28.0,54.0,662.0,583.0,3.58,29.0,15.0,50.0,4393.0,1433.0,102.0,463.0,845.0,138.0,160.0,0.978,2627417.0
1980.0,1,1,5.0,162.0,82.0,67.0,95.0,0,0,0,0,611.0,5478.0,1407.0,218.0,41.0,61.0,501.0,840.0,158.0,99.0,25.0,53.0,702.0,621.0,3.85,17.0,9.0,33.0,4354.0,1473.0,140.0,510.0,886.0,154.0,132.0,0.975,1192073.0
1980.0,0,2,2.0,162.0,81.0,83.0,79.0,0,0,0,0,686.0,5495.0,1424.0,212.0,35.0,137.0,506.0,824.0,175.0,82.0,19.0,41.0,642.0,566.0,3.46,94.0,9.0,13.0,4415.0,1347.0,142.0,521.0,769.0,130.0,115.0,0.979,842259.0
1980.0,1,1,1.0,162.0,81.0,91.0,71.0,1,0,1,1,728.0,5625.0,1517.0,272.0,54.0,117.0,472.0,708.0,140.0,62.0,33.0,58.0,639.0,564.0,3.43,25.0,8.0,40.0,4440.0,1419.0,87.0,530.0,889.0,136.0,136.0,0.979,2651650.0
1980.0,1,1,3.0,162.0,81.0,83.0,79.0,0,0,0,0,666.0,5517.0,1469.0,249.0,38.0,116.0,452.0,760.0,209.0,102.0,25.0,56.0,646.0,580.0,3.58,25.0,8.0,43.0,4375.0,1422.0,110.0,451.0,832.0,137.0,154.0,0.978,1646757.0
1980.0,1,2,6.0,163.0,81.0,73.0,89.0,0,0,0,0,591.0,5540.0,1410.0,195.0,43.0,67.0,563.0,791.0,239.0,73.0,21.0,38.0,654.0,595.0,3.65,19.0,9.0,39.0,4399.0,1474.0,97.0,536.0,728.0,132.0,157.0,0.98,1139026.0
1980.0,0,2,7.0,163.0,81.0,59.0,103.0,0,0,0,0,610.0,5489.0,1359.0,211.0,35.0,104.0,483.0,727.0,116.0,62.0,19.0,44.0,793.0,709.0,4.38,31.0,7.0,26.0,4372.0,1565.0,159.0,540.0,703.0,149.0,189.0,0.977,836204.0
1980.0,1,2,5.0,161.0,81.0,75.0,86.0,0,0,0,0,573.0,5368.0,1310.0,199.0,44.0,80.0,509.0,840.0,100.0,58.0,14.0,54.0,634.0,556.0,3.46,27.0,10.0,35.0,4345.0,1446.0,92.0,492.0,811.0,159.0,124.0,0.975,1096115.0
1980.0,1,1,4.0,162.0,81.0,74.0,88.0,0,0,0,0,738.0,5608.0,1541.0,300.0,49.0,101.0,451.0,781.0,117.0,54.0,21.0,49.0,710.0,632.0,3.93,34.0,9.0,27.0,4341.0,1454.0,90.0,495.0,664.0,122.0,174.0,0.981,1385147.0
1980.0,0,2,4.0,163.0,80.0,76.0,85.0,0,0,0,0,756.0,5690.0,1616.0,263.0,27.0,124.0,480.0,589.0,91.0,49.0,23.0,56.0,752.0,649.0,4.02,35.0,6.0,25.0,4355.0,1561.0,119.0,519.0,890.0,147.0,169.0,0.977,1198175.0
1980.0,0,1,7.0,162.0,81.0,67.0,95.0,0,0,0,0,624.0,5571.0,1398.0,249.0,53.0,126.0,448.0,813.0,67.0,72.0,33.0,34.0,762.0,683.0,4.19,39.0,9.0,23.0,4398.0,1523.0,135.0,635.0,705.0,133.0,206.0,0.979,1400327.0
1981.0,1,2,5.0,107.0,50.0,50.0,56.0,0,0,0,0,395.0,3642.0,886.0,148.0,22.0,64.0,321.0,540.0,98.0,39.0,18.0,18.0,416.0,371.0,3.45,11.0,4.0,24.0,2904.0,936.0,62.0,330.0,471.0,102.0,93.0,0.976,535418.0
1981.0,0,1,2.0,105.0,55.0,59.0,46.0,0,0,0,0,429.0,3516.0,883.0,165.0,11.0,88.0,404.0,454.0,41.0,34.0,15.0,24.0,437.0,386.0,3.7,25.0,10.0,23.0,2820.0,923.0,83.0,347.0,489.0,68.0,114.0,0.983,1024247.0
1981.0,0,1,5.0,108.0,53.0,59.0,49.0,0,0,0,0,519.0,3820.0,1052.0,168.0,17.0,90.0,378.0,520.0,32.0,31.0,13.0,33.0,481.0,418.0,3.81,19.0,4.0,24.0,2962.0,983.0,90.0,354.0,536.0,91.0,108.0,0.979,1060379.0
1981.0,0,2,5.0,110.0,54.0,51.0,59.0,0,0,0,0,476.0,3688.0,944.0,134.0,16.0,97.0,393.0,571.0,44.0,33.0,29.0,30.0,453.0,399.0,3.7,27.0,8.0,19.0,2914.0,958.0,81.0,323.0,426.0,101.0,120.0,0.977,1441545.0
1981.0,0,2,3.0,106.0,49.0,54.0,52.0,0,0,0,0,476.0,3615.0,982.0,135.0,27.0,76.0,322.0,518.0,86.0,44.0,43.0,36.0,423.0,363.0,3.47,20.0,8.0,23.0,2822.0,891.0,73.0,336.0,529.0,87.0,113.0,0.979,946651.0
1981.0,1,1,6.0,106.0,58.0,38.0,65.0,0,0,0,0,370.0,3546.0,838.0,138.0,29.0,57.0,342.0,611.0,72.0,41.0,13.0,30.0,483.0,426.0,4.01,6.0,2.0,20.0,2870.0,983.0,59.0,388.0,532.0,113.0,103.0,0.974,565637.0
1981.0,1,2,1.0,108.0,54.0,66.0,42.0,0,0,0,0,464.0,3637.0,972.0,190.0,24.0,64.0,375.0,553.0,58.0,37.0,18.0,40.0,440.0,400.0,3.73,25.0,14.0,20.0,2897.0,863.0,67.0,393.0,593.0,80.0,99.0,0.981,1093730.0
1981.0,0,1,6.0,103.0,54.0,52.0,51.0,0,0,0,0,431.0,3507.0,922.0,150.0,21.0,39.0,343.0,379.0,119.0,37.0,13.0,43.0,442.0,401.0,3.88,33.0,10.0,13.0,2793.0,989.0,67.0,311.0,569.0,87.0,91.0,0.978,661395.0
1981.0,0,1,3.0,109.0,55.0,60.0,49.0,0,0,0,0,427.0,3600.0,922.0,148.0,29.0,65.0,404.0,500.0,61.0,37.0,18.0,37.0,404.0,380.0,3.53,33.0,13.0,22.0,2908.0,840.0,83.0,373.0,476.0,67.0,109.0,0.984,1149144.0
1981.0,1,2,3.0,110.0,51.0,61.0,49.0,1,0,0,0,394.0,3693.0,948.0,160.0,35.0,45.0,340.0,488.0,81.0,43.0,8.0,35.0,331.0,293.0,2.66,23.0,19.0,25.0,2970.0,842.0,40.0,300.0,610.0,87.0,81.0,0.98,1321282.0
1981.0,0,2,4.0,103.0,47.0,50.0,53.0,1,0,0,0,397.0,3560.0,952.0,169.0,29.0,61.0,301.0,419.0,100.0,53.0,17.0,35.0,405.0,365.0,3.56,24.0,8.0,24.0,2767.0,909.0,75.0,273.0,404.0,72.0,94.0,0.982,1279403.0
1981.0,1,2,2.0,110.0,56.0,63.0,47.0,1,0,1,1,450.0,3751.0,984.0,133.0,20.0,82.0,331.0,550.0,73.0,46.0,17.0,27.0,356.0,333.0,3.01,26.0,19.0,24.0,2991.0,904.0,54.0,302.0,603.0,87.0,101.0,0.98,2381292.0
1981.0,0,2,7.0,110.0,61.0,41.0,68.0,0,0,0,0,378.0,3676.0,884.0,147.0,36.0,47.0,275.0,497.0,34.0,27.0,11.0,27.0,486.0,433.0,3.98,13.0,6.0,22.0,2939.0,1021.0,79.0,376.0,500.0,96.0,103.0,0.978,469090.0
1981.0,0,1,1.0,109.0,49.0,62.0,47.0,1,0,0,0,493.0,3743.0,961.0,173.0,20.0,96.0,300.0,461.0,39.0,36.0,29.0,45.0,459.0,428.0,3.91,11.0,4.0,35.0,2958.0,994.0,72.0,352.0,448.0,79.0,135.0,0.982,874292.0
1981.0,1,1,2.0,108.0,56.0,60.0,48.0,1,0,0,0,443.0,3591.0,883.0,146.0,28.0,81.0,368.0,498.0,138.0,40.0,16.0,30.0,394.0,357.0,3.3,20.0,12.0,23.0,2925.0,902.0,58.0,268.0,520.0,81.0,88.0,0.98,1534564.0
1981.0,0,1,4.0,107.0,51.0,59.0,48.0,1,0,1,0,421.0,3529.0,889.0,148.0,22.0,100.0,391.0,434.0,47.0,30.0,7.0,27.0,343.0,305.0,2.9,16.0,13.0,30.0,2844.0,827.0,64.0,287.0,606.0,72.0,100.0,0.982,1614353.0
1981.0,1,1,5.0,105.0,52.0,41.0,62.0,0,0,0,0,348.0,3493.0,868.0,136.0,35.0,57.0,304.0,603.0,103.0,42.0,13.0,34.0,432.0,365.0,3.55,7.0,3.0,24.0,2779.0,906.0,74.0,336.0,490.0,130.0,89.0,0.968,704244.0
1981.0,0,2,1.0,109.0,56.0,64.0,45.0,1,0,0,0,458.0,3677.0,910.0,119.0,26.0,104.0,342.0,647.0,98.0,47.0,16.0,32.0,403.0,364.0,3.3,60.0,11.0,10.0,2979.0,883.0,80.0,370.0,505.0,81.0,74.0,0.98,1304052.0
1981.0,1,1,3.0,107.0,55.0,59.0,48.0,1,0,0,0,491.0,3665.0,1002.0,165.0,25.0,69.0,372.0,432.0,103.0,46.0,23.0,37.0,472.0,432.0,4.05,19.0,5.0,23.0,2881.0,967.0,72.0,347.0,580.0,86.0,90.0,0.98,1638752.0
1981.0,1,1,4.0,103.0,51.0,46.0,56.0,0,0,0,0,407.0,3576.0,920.0,176.0,30.0,55.0,278.0,494.0,122.0,52.0,15.0,36.0,425.0,373.0,3.56,11.0,5.0,29.0,2826.0,953.0,60.0,346.0,492.0,86.0,106.0,0.979,541789.0
1981.0,1,2,6.0,110.0,55.0,41.0,69.0,0,0,0,0,382.0,3757.0,963.0,170.0,35.0,32.0,311.0,525.0,83.0,62.0,14.0,30.0,455.0,414.0,3.72,9.0,6.0,23.0,3006.0,1013.0,64.0,414.0,492.0,102.0,117.0,0.977,519161.0
1981.0,0,2,6.0,110.0,57.0,44.0,65.0,0,0,0,0,426.0,3780.0,950.0,148.0,13.0,89.0,329.0,553.0,100.0,50.0,27.0,24.0,521.0,469.0,4.23,10.0,5.0,23.0,2992.0,1039.0,76.0,360.0,478.0,91.0,122.0,0.979,636276.0
1981.0,1,2,4.0,111.0,53.0,56.0,55.0,0,0,0,0,427.0,3766.0,941.0,161.0,26.0,63.0,386.0,543.0,89.0,50.0,14.0,27.0,414.0,368.0,3.28,8.0,9.0,33.0,3028.0,970.0,57.0,393.0,561.0,102.0,102.0,0.977,632274.0
1981.0,1,1,1.0,103.0,53.0,59.0,43.0,0,0,0,0,464.0,3537.0,936.0,158.0,45.0,50.0,379.0,495.0,88.0,45.0,16.0,35.0,417.0,380.0,3.63,11.0,5.0,33.0,2829.0,902.0,52.0,290.0,388.0,82.0,108.0,0.981,1010247.0
1981.0,0,2,2.0,105.0,56.0,57.0,48.0,0,0,0,0,452.0,3581.0,968.0,178.0,15.0,49.0,295.0,396.0,46.0,41.0,21.0,39.0,389.0,355.0,3.4,23.0,13.0,18.0,2821.0,851.0,67.0,322.0,488.0,69.0,102.0,0.984,850076.0
1981.0,0,1,7.0,106.0,53.0,37.0,69.0,0,0,0,0,329.0,3521.0,797.0,137.0,23.0,61.0,284.0,556.0,66.0,57.0,20.0,18.0,466.0,404.0,3.81,20.0,4.0,18.0,2860.0,908.0,72.0,377.0,451.0,105.0,102.0,0.975,755083.0
1982.0,1,2,1.0,162.0,81.0,89.0,73.0,1,0,0,0,739.0,5507.0,1411.0,215.0,22.0,146.0,554.0,869.0,151.0,77.0,29.0,43.0,702.0,621.0,3.82,15.0,11.0,51.0,4389.0,1484.0,126.0,502.0,813.0,137.0,186.0,0.979,1801985.0
1982.0,0,1,2.0,163.0,82.0,94.0,68.0,0,0,0,0,774.0,5557.0,1478.0,259.0,27.0,179.0,634.0,796.0,49.0,38.0,25.0,52.0,687.0,648.0,3.99,38.0,8.0,34.0,4387.0,1436.0,147.0,488.0,719.0,101.0,140.0,0.984,1613031.0
1982.0,0,1,3.0,162.0,81.0,89.0,73.0,0,0,0,0,753.0,5596.0,1536.0,271.0,31.0,136.0,547.0,736.0,42.0,39.0,28.0,38.0,713.0,651.0,4.03,23.0,11.0,33.0,4359.0,1557.0,155.0,478.0,816.0,121.0,172.0,0.981,1950124.0
1982.0,0,2,1.0,162.0,81.0,93.0,69.0,1,0,0,0,814.0,5532.0,1518.0,268.0,26.0,186.0,613.0,760.0,55.0,53.0,35.0,56.0,670.0,621.0,3.82,40.0,10.0,27.0,4392.0,1436.0,124.0,482.0,728.0,108.0,171.0,0.983,2807360.0
1982.0,0,2,3.0,162.0,80.0,87.0,75.0,0,0,0,0,786.0,5575.0,1523.0,266.0,52.0,136.0,533.0,866.0,136.0,58.0,30.0,50.0,710.0,618.0,3.87,30.0,10.0,41.0,4317.0,1502.0,99.0,460.0,753.0,154.0,173.0,0.976,1567787.0
1982.0,1,1,5.0,162.0,81.0,73.0,89.0,0,0,0,0,676.0,5531.0,1436.0,239.0,46.0,102.0,460.0,869.0,132.0,70.0,25.0,49.0,709.0,630.0,3.92,9.0,7.0,43.0,4342.0,1510.0,125.0,452.0,764.0,132.0,110.0,0.979,1249278.0
1982.0,1,2,6.0,162.0,81.0,61.0,101.0,0,0,0,0,545.0,5479.0,1375.0,228.0,34.0,82.0,470.0,817.0,131.0,69.0,21.0,41.0,661.0,594.0,3.66,22.0,7.0,31.0,4381.0,1414.0,105.0,570.0,998.0,128.0,158.0,0.98,1326528.0
1982.0,0,1,6.0,162.0,81.0,78.0,84.0,0,0,0,0,683.0,5559.0,1458.0,225.0,32.0,109.0,651.0,625.0,151.0,68.0,35.0,40.0,748.0,670.0,4.11,31.0,9.0,30.0,4405.0,1433.0,122.0,589.0,882.0,123.0,129.0,0.98,1044021.0
1982.0,0,1,4.0,162.0,81.0,83.0,79.0,0,0,0,0,729.0,5590.0,1489.0,237.0,40.0,177.0,470.0,807.0,93.0,66.0,26.0,39.0,685.0,613.0,3.8,45.0,5.0,27.0,4353.0,1371.0,172.0,554.0,740.0,117.0,165.0,0.981,1636058.0
1982.0,1,2,5.0,162.0,81.0,77.0,85.0,0,0,0,0,569.0,5440.0,1342.0,236.0,48.0,74.0,435.0,830.0,140.0,61.0,19.0,46.0,620.0,549.0,3.42,37.0,16.0,31.0,4340.0,1338.0,87.0,479.0,899.0,136.0,154.0,0.978,1558555.0
1982.0,0,2,2.0,162.0,81.0,90.0,72.0,0,0,0,0,784.0,5629.0,1603.0,295.0,58.0,132.0,442.0,758.0,133.0,48.0,25.0,49.0,717.0,649.0,4.08,16.0,12.0,45.0,4293.0,1443.0,163.0,471.0,650.0,127.0,140.0,0.979,2284464.0
1982.0,1,2,2.0,162.0,81.0,88.0,74.0,0,0,0,0,691.0,5642.0,1487.0,222.0,32.0,138.0,528.0,804.0,151.0,56.0,30.0,55.0,612.0,539.0,3.26,37.0,16.0,28.0,4465.0,1356.0,81.0,468.0,932.0,139.0,131.0,0.979,3608881.0
1982.0,0,2,7.0,162.0,81.0,60.0,102.0,0,0,0,0,657.0,5544.0,1427.0,234.0,44.0,148.0,474.0,887.0,38.0,33.0,24.0,51.0,819.0,752.0,4.72,26.0,7.0,30.0,4299.0,1484.0,208.0,643.0,812.0,108.0,162.0,0.982,921186.0
1982.0,0,1,1.0,163.0,82.0,95.0,67.0,1,0,1,0,891.0,5733.0,1599.0,277.0,41.0,216.0,484.0,714.0,84.0,52.0,18.0,46.0,717.0,649.0,3.98,34.0,6.0,47.0,4402.0,1514.0,152.0,511.0,717.0,125.0,185.0,0.98,1978896.0
1982.0,1,1,3.0,162.0,81.0,86.0,76.0,0,0,0,0,697.0,5557.0,1454.0,270.0,38.0,133.0,503.0,816.0,156.0,56.0,35.0,41.0,616.0,538.0,3.31,34.0,10.0,43.0,4382.0,1371.0,110.0,448.0,936.0,122.0,117.0,0.98,2318292.0
1982.0,0,1,5.0,162.0,81.0,79.0,83.0,0,0,0,0,709.0,5526.0,1417.0,225.0,37.0,161.0,590.0,719.0,69.0,45.0,24.0,49.0,716.0,647.0,3.99,24.0,8.0,39.0,4377.0,1471.0,113.0,491.0,939.0,128.0,158.0,0.979,2041219.0
1982.0,1,1,6.0,162.0,81.0,65.0,97.0,0,0,0,0,609.0,5510.0,1361.0,227.0,26.0,97.0,456.0,1005.0,137.0,58.0,25.0,53.0,723.0,624.0,3.88,15.0,5.0,37.0,4342.0,1508.0,119.0,582.0,759.0,175.0,134.0,0.972,1323036.0
1982.0,0,2,5.0,162.0,81.0,68.0,94.0,0,0,0,0,691.0,5448.0,1286.0,211.0,27.0,149.0,582.0,948.0,232.0,87.0,20.0,54.0,819.0,735.0,4.54,42.0,6.0,22.0,4368.0,1506.0,177.0,648.0,697.0,160.0,140.0,0.974,1735489.0
1982.0,1,1,2.0,162.0,81.0,89.0,73.0,0,0,0,0,664.0,5454.0,1417.0,245.0,25.0,112.0,506.0,831.0,128.0,76.0,24.0,38.0,654.0,584.0,3.61,38.0,13.0,33.0,4369.0,1395.0,86.0,472.0,1002.0,121.0,138.0,0.981,2376394.0
1982.0,1,1,4.0,162.0,81.0,84.0,78.0,0,0,0,0,724.0,5614.0,1535.0,272.0,40.0,134.0,447.0,862.0,161.0,75.0,28.0,67.0,696.0,621.0,3.81,19.0,7.0,39.0,4400.0,1434.0,118.0,521.0,933.0,145.0,133.0,0.977,1024106.0
1982.0,1,2,4.0,162.0,81.0,81.0,81.0,0,0,0,0,675.0,5575.0,1435.0,217.0,52.0,81.0,429.0,877.0,165.0,77.0,22.0,47.0,658.0,578.0,3.52,20.0,11.0,41.0,4428.0,1348.0,139.0,502.0,765.0,152.0,142.0,0.976,1607516.0
1982.0,0,2,4.0,162.0,81.0,76.0,86.0,0,0,0,0,651.0,5626.0,1431.0,259.0,33.0,130.0,456.0,806.0,131.0,82.0,22.0,35.0,712.0,636.0,3.88,23.0,11.0,39.0,4429.0,1431.0,173.0,547.0,1002.0,139.0,158.0,0.978,1070404.0
1982.0,1,2,3.0,162.0,81.0,87.0,75.0,0,0,0,0,673.0,5499.0,1393.0,213.0,30.0,133.0,607.0,915.0,130.0,56.0,17.0,45.0,687.0,592.0,3.64,18.0,4.0,45.0,4396.0,1507.0,109.0,466.0,810.0,173.0,125.0,0.973,1200948.0
1982.0,1,1,1.0,162.0,81.0,92.0,70.0,1,0,1,1,685.0,5455.0,1439.0,239.0,52.0,67.0,569.0,805.0,200.0,91.0,30.0,55.0,609.0,549.0,3.37,25.0,10.0,47.0,4396.0,1420.0,94.0,502.0,689.0,124.0,169.0,0.981,2111906.0
1982.0,0,2,6.0,162.0,81.0,64.0,98.0,0,0,0,0,590.0,5445.0,1354.0,204.0,26.0,115.0,447.0,750.0,63.0,45.0,32.0,32.0,749.0,681.0,4.28,32.0,5.0,24.0,4293.0,1554.0,128.0,483.0,690.0,121.0,169.0,0.981,1154432.0
1982.0,0,1,6.0,162.0,81.0,78.0,84.0,0,0,0,0,651.0,5526.0,1447.0,262.0,45.0,106.0,415.0,749.0,118.0,81.0,28.0,50.0,701.0,633.0,3.95,41.0,13.0,25.0,4331.0,1428.0,147.0,493.0,776.0,136.0,146.0,0.978,1275978.0
1983.0,1,2,2.0,162.0,80.0,88.0,74.0,0,0,0,0,746.0,5472.0,1489.0,218.0,45.0,130.0,582.0,847.0,146.0,88.0,17.0,46.0,640.0,588.0,3.67,18.0,4.0,48.0,4322.0,1412.0,132.0,540.0,895.0,137.0,176.0,0.978,2119935.0
1983.0,0,1,1.0,162.0,81.0,98.0,64.0,1,0,1,1,799.0,5546.0,1492.0,283.0,27.0,168.0,601.0,800.0,61.0,33.0,23.0,56.0,652.0,585.0,3.63,36.0,15.0,38.0,4357.0,1451.0,130.0,452.0,774.0,121.0,159.0,0.981,2042071.0
1983.0,0,1,6.0,162.0,81.0,78.0,84.0,0,0,0,0,724.0,5590.0,1512.0,287.0,32.0,142.0,536.0,758.0,30.0,26.0,28.0,48.0,775.0,697.0,4.34,29.0,7.0,42.0,4339.0,1572.0,158.0,493.0,767.0,130.0,168.0,0.979,1782285.0
1983.0,0,2,5.0,162.0,81.0,70.0,92.0,0,0,0,0,722.0,5640.0,1467.0,241.0,22.0,154.0,509.0,835.0,41.0,39.0,31.0,46.0,779.0,706.0,4.31,39.0,7.0,23.0,4422.0,1636.0,130.0,496.0,668.0,154.0,190.0,0.977,2555016.0
1983.0,0,2,1.0,162.0,81.0,99.0,63.0,1,0,0,0,800.0,5484.0,1439.0,270.0,42.0,157.0,527.0,888.0,165.0,50.0,43.0,56.0,650.0,589.0,3.67,35.0,12.0,48.0,4336.0,1355.0,128.0,447.0,877.0,120.0,158.0,0.981,2132821.0
1983.0,1,1,5.0,162.0,81.0,71.0,91.0,0,0,0,0,701.0,5512.0,1436.0,272.0,42.0,140.0,470.0,868.0,84.0,40.0,29.0,50.0,719.0,647.0,4.08,9.0,10.0,42.0,4286.0,1496.0,117.0,498.0,807.0,115.0,164.0,0.982,1479717.0
1983.0,1,2,6.0,162.0,81.0,74.0,88.0,0,0,0,0,623.0,5333.0,1274.0,236.0,35.0,107.0,588.0,1006.0,154.0,77.0,19.0,45.0,710.0,638.0,3.98,34.0,5.0,29.0,4324.0,1365.0,135.0,627.0,934.0,114.0,121.0,0.981,1190419.0
1983.0,0,1,7.0,162.0,81.0,70.0,92.0,0,0,0,0,704.0,5476.0,1451.0,249.0,31.0,86.0,605.0,691.0,109.0,71.0,29.0,64.0,785.0,710.0,4.43,34.0,8.0,25.0,4325.0,1531.0,120.0,529.0,794.0,122.0,174.0,0.98,768941.0
1983.0,0,1,2.0,162.0,81.0,92.0,70.0,0,0,0,0,789.0,5592.0,1530.0,283.0,53.0,156.0,508.0,831.0,93.0,53.0,39.0,59.0,679.0,613.0,3.8,42.0,9.0,28.0,4353.0,1318.0,170.0,522.0,875.0,125.0,142.0,0.98,1829636.0
1983.0,1,2,3.0,162.0,82.0,85.0,77.0,0,0,0,0,643.0,5502.0,1412.0,239.0,60.0,97.0,517.0,869.0,164.0,95.0,19.0,54.0,646.0,562.0,3.45,22.0,14.0,48.0,4399.0,1276.0,94.0,570.0,904.0,147.0,165.0,0.977,1351962.0
1983.0,0,2,2.0,163.0,82.0,79.0,83.0,0,0,0,0,696.0,5598.0,1515.0,273.0,54.0,109.0,397.0,722.0,182.0,47.0,23.0,33.0,767.0,679.0,4.25,19.0,8.0,49.0,4313.0,1535.0,133.0,471.0,593.0,165.0,178.0,0.974,1963875.0
1983.0,1,2,1.0,163.0,80.0,91.0,71.0,1,0,0,0,654.0,5440.0,1358.0,197.0,34.0,146.0,541.0,925.0,166.0,76.0,22.0,40.0,609.0,505.0,3.1,27.0,12.0,40.0,4392.0,1336.0,97.0,495.0,1000.0,168.0,132.0,0.974,3510313.0
1983.0,0,2,5.0,162.0,81.0,70.0,92.0,0,0,0,0,709.0,5601.0,1463.0,280.0,41.0,141.0,467.0,802.0,44.0,29.0,29.0,45.0,822.0,745.0,4.66,20.0,5.0,39.0,4312.0,1559.0,163.0,580.0,748.0,121.0,170.0,0.98,858939.0
1983.0,0,1,5.0,162.0,81.0,87.0,75.0,0,0,0,0,764.0,5620.0,1556.0,281.0,57.0,132.0,475.0,665.0,101.0,49.0,27.0,57.0,708.0,650.0,4.02,35.0,10.0,43.0,4362.0,1513.0,133.0,491.0,689.0,113.0,162.0,0.982,2397131.0
1983.0,1,1,3.0,163.0,81.0,82.0,80.0,0,0,0,0,677.0,5611.0,1482.0,297.0,41.0,102.0,509.0,733.0,138.0,44.0,38.0,57.0,646.0,585.0,3.58,38.0,15.0,34.0,4413.0,1406.0,120.0,479.0,899.0,116.0,130.0,0.981,2320651.0
1983.0,0,1,3.0,162.0,81.0,91.0,71.0,0,0,0,0,770.0,5631.0,1535.0,269.0,40.0,153.0,533.0,686.0,84.0,42.0,37.0,41.0,703.0,624.0,3.86,47.0,12.0,32.0,4370.0,1449.0,116.0,455.0,892.0,139.0,157.0,0.978,2257976.0
1983.0,1,1,6.0,162.0,82.0,68.0,94.0,0,0,0,0,575.0,5444.0,1314.0,172.0,26.0,112.0,436.0,1031.0,141.0,64.0,31.0,32.0,680.0,593.0,3.68,18.0,7.0,33.0,4353.0,1384.0,97.0,615.0,717.0,151.0,171.0,0.976,1112774.0
1983.0,0,2,4.0,162.0,81.0,74.0,88.0,0,0,0,0,708.0,5516.0,1447.0,237.0,28.0,121.0,524.0,872.0,235.0,98.0,31.0,62.0,782.0,702.0,4.34,22.0,12.0,33.0,4363.0,1462.0,135.0,626.0,719.0,157.0,157.0,0.974,1294941.0
1983.0,1,1,1.0,163.0,82.0,90.0,72.0,1,0,1,0,696.0,5426.0,1352.0,209.0,45.0,125.0,640.0,906.0,143.0,75.0,26.0,46.0,635.0,542.0,3.34,20.0,10.0,41.0,4385.0,1429.0,111.0,464.0,1092.0,152.0,117.0,0.976,2128339.0
1983.0,1,1,2.0,162.0,81.0,84.0,78.0,0,0,0,0,659.0,5531.0,1460.0,238.0,29.0,121.0,497.0,873.0,124.0,77.0,19.0,38.0,648.0,577.0,3.55,25.0,14.0,41.0,4387.0,1378.0,109.0,563.0,1061.0,115.0,165.0,0.982,1225916.0
1983.0,1,2,4.0,163.0,82.0,81.0,81.0,0,0,0,0,653.0,5527.0,1384.0,207.0,34.0,93.0,482.0,822.0,179.0,67.0,20.0,45.0,653.0,590.0,3.62,23.0,5.0,44.0,4403.0,1389.0,144.0,528.0,850.0,129.0,135.0,0.979,1539815.0
